MySQL [yse]> select objid, ptrobs_min, ptrobs_max, ra, decl from release_20180221 where ra=0;
+-----------------------------+------------+------------+------+------------+
| objid                       | ptrobs_min | ptrobs_max | ra   | decl       |
| WFD_02_NONIa-0002_145063731 |     853163 |     853206 |    0 | -17.910431 |
| WFD_02_NONIa-0002_145568681 |     841523 |     841557 |    0 | -50.872864 |
| WFD_02_NONIa-0002_146066902 |     484077 |     484118 |    0 | -45.524532 |
| WFD_02_NONIa-0002_148138154 |    1030496 |    1030527 |    0 | -45.524532 |
| WFD_02_NONIa-0002_148705102 |    1131533 |    1131568 |    0 |   2.635033 |
| WFD_02_NONIa-0002_148792799 |    1039330 |    1039366 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_15624349  |     600622 |     600657 |    0 | -40.051697 |
| WFD_02_NONIa-0002_15872066  |     560535 |     560538 |    0 | -17.910431 |
| WFD_02_NONIa-0002_1638731   |     335772 |     335812 |    0 | -45.524532 |
| WFD_02_NONIa-0002_16593026  |     981765 |     981809 |    0 | -23.383266 |
| WFD_02_NONIa-0002_1897392   |     388309 |     388352 |    0 |   2.635033 |
| WFD_02_NONIa-0002_19631634  |     410832 |     410873 |    0 | -45.524532 |
| WFD_02_NONIa-0002_19747256  |     703699 |     703730 |    0 | -40.051697 |
| WFD_02_NONIa-0002_20650846  |     614886 |     614931 |    0 | -45.524532 |
| WFD_02_NONIa-0002_20696366  |     484120 |     484160 |    0 | -45.524532 |
| WFD_02_NONIa-0002_22301298  |     840476 |     840509 |    0 | -56.071083 |
| WFD_02_NONIa-0002_22320945  |     788692 |     788696 |    0 | -17.910431 |
| WFD_02_NONIa-0002_2358948   |     698659 |     698688 |    0 | -50.872864 |
| WFD_02_NONIa-0002_23730559  |     465093 |     465133 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_25075172  |     921845 |     921879 |    0 | -50.872864 |
| WFD_02_NONIa-0002_26021145  |     919920 |     919946 |    0 | -56.071083 |
| WFD_02_NONIa-0002_2636715   |     195720 |     195755 |    0 | -23.383266 |
| WFD_02_NONIa-0002_26403977  |     232297 |     232336 |    0 | -50.872864 |
| WFD_02_NONIa-0002_27986374  |     164031 |     164064 |    0 |   2.635033 |
| WFD_02_NONIa-0002_28426160  |     636961 |     636999 |    0 | -12.561985 |
| WFD_02_NONIa-0002_29044448  |     819232 |     819264 |    0 | -50.872864 |
| WFD_02_NONIa-0002_31340531  |    1112950 |    1112990 |    0 | -50.872864 |
| WFD_02_NONIa-0002_32817946  |     106654 |     106690 |    0 | -61.126862 |
| WFD_02_NONIa-0002_32916732  |     184649 |     184682 |    0 | -34.503117 |
| WFD_02_NONIa-0002_33536811  |     451266 |     451297 |    0 | -12.561985 |
| WFD_02_NONIa-0002_33708955  |     886589 |     886624 |    0 |   2.635033 |
| WFD_02_NONIa-0002_35758093  |     817295 |     817304 |    0 |   2.635033 |
| WFD_02_NONIa-0002_36048589  |     709506 |     709537 |    0 | -28.931789 |
| WFD_02_NONIa-0002_3635892   |    1085364 |    1085408 |    0 | -61.126862 |
| WFD_02_NONIa-0002_36908130  |      76460 |      76494 |    0 | -50.872864 |
| WFD_02_NONIa-0002_36976204  |      80529 |      80580 |    0 | -12.561985 |
| WFD_02_NONIa-0002_37601249  |    1066959 |    1066994 |    0 | -23.383266 |
| WFD_02_NONIa-0002_38195371  |     410875 |     410896 |    0 | -45.524532 |
| WFD_02_NONIa-0002_39453314  |     821322 |     821365 |    0 | -40.051697 |
| WFD_02_NONIa-0002_39539634  |     877250 |     877285 |    0 | -17.910431 |
| WFD_02_NONIa-0002_40484856  |    1074113 |    1074152 |    0 | -50.872864 |
| WFD_02_NONIa-0002_40554497  |    1019119 |    1019159 |    0 |   2.635033 |
| WFD_02_NONIa-0002_41131297  |     380198 |     380201 |    0 | -23.383266 |
| WFD_02_NONIa-0002_4262276   |      32963 |      33003 |    0 | -23.383266 |
| WFD_02_NONIa-0002_42656236  |     356755 |     356790 |    0 | -56.071083 |
| WFD_02_NONIa-0002_42843676  |     429707 |     429744 |    0 | -28.931789 |
| WFD_02_NONIa-0002_43134792  |     711986 |     712021 |    0 | -23.383266 |
| WFD_02_NONIa-0002_4365877   |     606804 |     606839 |    0 | -17.910431 |
| WFD_02_NONIa-0002_44111851  |     248058 |     248086 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_44309816  |     719018 |     719049 |    0 | -12.561985 |
| WFD_02_NONIa-0002_44605304  |     740640 |     740682 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_4496726   |    1007186 |    1007236 |    0 | -23.383266 |
| WFD_02_NONIa-0002_45727829  |    1050807 |    1050853 |    0 | -12.561985 |
| WFD_02_NONIa-0002_45940591  |     869292 |     869332 |    0 | -34.503117 |
| WFD_02_NONIa-0002_4631214   |     416543 |     416591 |    0 | -40.051697 |
| WFD_02_NONIa-0002_46379563  |     416502 |     416541 |    0 | -40.051697 |
| WFD_02_NONIa-0002_47854907  |     859516 |     859559 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_48455730  |    1062058 |    1062094 |    0 | -50.872864 |
| WFD_02_NONIa-0002_48805420  |     120144 |     120183 |    0 | -50.872864 |
| WFD_02_NONIa-0002_48909508  |     963320 |     963360 |    0 | -23.383266 |
| WFD_02_NONIa-0002_51132086  |     295330 |     295364 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_52347281  |     776594 |     776633 |    0 | -56.071083 |
| WFD_02_NONIa-0002_52761468  |     766364 |     766400 |    0 | -17.910431 |
| WFD_02_NONIa-0002_52855753  |     797161 |     797194 |    0 | -56.071083 |
| WFD_02_NONIa-0002_53346742  |     264750 |     264796 |    0 | -28.931789 |
| WFD_02_NONIa-0002_53679148  |     285456 |     285496 |    0 | -17.910431 |
| WFD_02_NONIa-0002_542764    |     692662 |     692700 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_54490862  |    1149643 |    1149689 |    0 | -12.561985 |
| WFD_02_NONIa-0002_54592357  |     549095 |     549131 |    0 | -34.503117 |
| WFD_02_NONIa-0002_54726514  |    1072975 |    1073015 |    0 |   2.635033 |
| WFD_02_NONIa-0002_55605769  |     251190 |     251232 |    0 | -28.931789 |
| WFD_02_NONIa-0002_56010642  |     465053 |     465091 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_56739162  |     825439 |     825445 |    0 | -28.931789 |
| WFD_02_NONIa-0002_56998345  |     836647 |     836690 |    0 |  -2.308046 |
| WFD_02_NONIa-0002_57084883  |     436645 |     436680 |    0 | -23.383266 |
| WFD_02_NONIa-0002_60291012  |     261589 |     261632 |    0 |   2.635033 |
| WFD_02_NONIa-0002_60293859  |     857739 |     857781 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_61162755  |    1114409 |    1114443 |    0 | -45.524532 |
| WFD_02_NONIa-0002_61863002  |     366495 |     366532 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_61943135  |     820052 |     820088 |    0 | -45.524532 |
| WFD_02_NONIa-0002_62876576  |     369971 |     370011 |    0 | -34.503117 |
| WFD_02_NONIa-0002_63058404  |     819191 |     819230 |    0 | -50.872864 |
| WFD_02_NONIa-0002_66008769  |     132586 |     132636 |    0 | -23.383266 |
| WFD_02_NONIa-0002_66869463  |     179599 |     179634 |    0 | -40.051697 |
| WFD_02_NONIa-0002_66892521  |      65651 |      65675 |    0 | -61.126862 |
| WFD_02_NONIa-0002_67140247  |    1110308 |    1110343 |    0 |   2.635033 |
| WFD_02_NONIa-0002_67140793  |     489911 |     489917 |    0 | -40.051697 |
| WFD_02_NONIa-0002_67289678  |     904449 |     904480 |    0 | -17.910431 |
| WFD_02_NONIa-0002_68492777  |      24245 |      24276 |    0 | -50.872864 |
| WFD_02_NONIa-0002_68949640  |     472736 |     472796 |    0 | -61.126862 |
| WFD_02_NONIa-0002_70239781  |     195757 |     195789 |    0 | -23.383266 |
| WFD_02_NONIa-0002_70426955  |     517950 |     517982 |    0 | -17.910431 |
| WFD_02_NONIa-0002_70949399  |      66055 |      66061 |    0 | -56.071083 |
| WFD_02_NONIa-0002_71010222  |     364135 |     364175 |    0 | -23.383266 |
| WFD_02_NONIa-0002_72888089  |     236105 |     236143 |    0 | -45.524532 |
| WFD_02_NONIa-0002_73467586  |     888192 |     888228 |    0 | -50.872864 |
| WFD_02_NONIa-0002_73914660  |     736759 |     736799 |    0 | -50.872864 |
| WFD_02_NONIa-0002_74341719  |    1090357 |    1090392 |    0 | -40.051697 |
| WFD_02_NONIa-0002_74752898  |     167350 |     167383 |    0 | -56.071083 |
| WFD_02_NONIa-0002_74882557  |    1131909 |    1131936 |    0 | -61.126862 |
| WFD_02_NONIa-0002_75375704  |     651237 |     651272 |    0 | -17.910431 |
| WFD_02_NONIa-0002_76123758  |    1066922 |    1066957 |    0 | -23.383266 |
| WFD_02_NONIa-0002_76928538  |     429659 |     429705 |    0 | -28.931789 |
| WFD_02_NONIa-0002_76959402  |      10427 |      10462 |    0 | -23.383266 |
| WFD_02_NONIa-0002_78269362  |     763811 |     763846 |    0 | -23.383266 |
| WFD_02_NONIa-0002_7836716   |     944173 |     944219 |    0 | -12.561985 |
| WFD_02_NONIa-0002_7905123   |     802986 |     803022 |    0 | -34.503117 |
| WFD_02_NONIa-0002_79111903  |    1004221 |    1004256 |    0 | -28.931789 |
| WFD_02_NONIa-0002_8018930   |     638846 |     638892 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_80693057  |    1072938 |    1072973 |    0 |   2.635033 |
| WFD_02_NONIa-0002_80774905  |     918179 |     918188 |    0 |   2.635033 |
| WFD_02_NONIa-0002_81125458  |    1062896 |    1062937 |    0 | -45.524532 |
| WFD_02_NONIa-0002_82200551  |     776635 |     776668 |    0 | -56.071083 |
| WFD_02_NONIa-0002_85012040  |     540189 |     540229 |    0 | -50.872864 |
| WFD_02_NONIa-0002_85512674  |     889979 |     890024 |    0 | -45.524532 |
| WFD_02_NONIa-0002_86845709  |     108629 |     108667 |    0 | -45.524532 |
| WFD_02_NONIa-0002_87512303  |     829668 |     829707 |    0 | -17.910431 |
| WFD_02_NONIa-0002_88394294  |     115725 |     115759 |    0 | -12.561985 |
| WFD_02_NONIa-0002_89984060  |     330767 |     330808 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_90359669  |     621666 |     621701 |    0 | -17.910431 |
| WFD_02_NONIa-0002_93810891  |     582141 |     582171 |    0 | -45.524532 |
| WFD_02_NONIa-0002_93979255  |     349262 |     349294 |    0 | -50.872864 |
| WFD_02_NONIa-0002_94232058  |    1126972 |    1127014 |    0 |  -7.363883 |
| WFD_02_NONIa-0002_94328908  |     391868 |     391911 |    0 | -40.051697 |
| WFD_02_NONIa-0002_95510623  |     262498 |     262532 |    0 | -50.872864 |
| WFD_02_NONIa-0002_95696663  |     576612 |     576656 |    0 | -61.126862 |
| WFD_02_NONIa-0002_96449878  |     258527 |     258563 |    0 | -17.910431 |
| WFD_02_NONIa-0002_96657975  |    1007181 |    1007184 |    0 | -23.383266 |
| WFD_02_NONIa-0002_97161950  |     443444 |     443475 |    0 | -17.910431 |
| WFD_02_NONIa-0002_97170497  |    1149636 |    1149641 |    0 | -12.561985 |
| WFD_02_NONIa-0003_100106912 |     471897 |     471937 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_100771911 |     184259 |     184266 |    0 | -40.051697 |
| WFD_02_NONIa-0003_101346868 |     504168 |     504206 |    0 | -34.503117 |
| WFD_02_NONIa-0003_101443091 |     586412 |     586438 |    0 | -56.071083 |
| WFD_02_NONIa-0003_101619837 |     685327 |     685372 |    0 | -45.524532 |
| WFD_02_NONIa-0003_101657708 |    1004684 |    1004723 |    0 | -61.126862 |
| WFD_02_NONIa-0003_102246611 |      37150 |      37196 |    0 | -12.561985 |
| WFD_02_NONIa-0003_102532963 |     393068 |     393092 |    0 | -61.126862 |
| WFD_02_NONIa-0003_1028925   |     110923 |     110958 |    0 | -56.071083 |
| WFD_02_NONIa-0003_103775330 |      54718 |      54753 |    0 | -23.383266 |
| WFD_02_NONIa-0003_103782748 |     817167 |     817173 |    0 | -28.931789 |
| WFD_02_NONIa-0003_103926967 |     721268 |     721310 |    0 | -28.931789 |
| WFD_02_NONIa-0003_104675614 |     179728 |     179773 |    0 | -45.524532 |
| WFD_02_NONIa-0003_105797435 |     434043 |     434075 |    0 | -28.931789 |
| WFD_02_NONIa-0003_107000990 |      67255 |      67291 |    0 |   2.635033 |
| WFD_02_NONIa-0003_109133612 |     875777 |     875817 |    0 | -45.524532 |
| WFD_02_NONIa-0003_110594516 |     761535 |     761578 |    0 | -40.051697 |
| WFD_02_NONIa-0003_114872687 |     789052 |     789096 |    0 | -61.126862 |
| WFD_02_NONIa-0003_116270019 |     240107 |     240147 |    0 | -45.524532 |
| WFD_02_NONIa-0003_117419443 |     914299 |     914330 |    0 | -17.910431 |
| WFD_02_NONIa-0003_117545483 |     771961 |     771992 |    0 | -40.051697 |
| WFD_02_NONIa-0003_117695454 |     742333 |     742366 |    0 | -56.071083 |
| WFD_02_NONIa-0003_118181383 |    1154804 |    1154839 |    0 | -17.910431 |
| WFD_02_NONIa-0003_118831145 |     233248 |     233279 |    0 | -56.071083 |
| WFD_02_NONIa-0003_122068789 |      14665 |      14692 |    0 | -12.561985 |
| WFD_02_NONIa-0003_122386382 |     847670 |     847708 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_1224909   |     320309 |     320355 |    0 | -28.931789 |
| WFD_02_NONIa-0003_123318615 |     376074 |     376109 |    0 | -17.910431 |
| WFD_02_NONIa-0003_123790545 |     245050 |     245085 |    0 | -40.051697 |
| WFD_02_NONIa-0003_125745279 |     479337 |     479366 |    0 |   2.635033 |
| WFD_02_NONIa-0003_12587073  |      66337 |      66384 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_128684042 |    1034893 |    1034928 |    0 | -23.383266 |
| WFD_02_NONIa-0003_129251058 |    1150074 |    1150110 |    0 | -28.931789 |
| WFD_02_NONIa-0003_129562969 |     194859 |     194901 |    0 | -28.931789 |
| WFD_02_NONIa-0003_129660516 |     641256 |     641291 |    0 | -28.931789 |
| WFD_02_NONIa-0003_129795532 |     526009 |     526037 |    0 | -17.910431 |
| WFD_02_NONIa-0003_132271921 |     914261 |     914297 |    0 | -17.910431 |
| WFD_02_NONIa-0003_132472004 |     117383 |     117427 |    0 | -23.383266 |
| WFD_02_NONIa-0003_132955774 |      50492 |      50532 |    0 | -23.383266 |
| WFD_02_NONIa-0003_133268491 |     924438 |     924466 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_134262985 |     646069 |     646107 |    0 | -12.561985 |
| WFD_02_NONIa-0003_134436397 |     835629 |     835663 |    0 | -34.503117 |
| WFD_02_NONIa-0003_134493839 |     908043 |     908074 |    0 | -28.931789 |
| WFD_02_NONIa-0003_134698760 |     333831 |     333865 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_135020698 |     624470 |     624510 |    0 | -34.503117 |
| WFD_02_NONIa-0003_13507609  |      99852 |      99886 |    0 | -12.561985 |
| WFD_02_NONIa-0003_135861089 |     309251 |     309285 |    0 | -45.524532 |
| WFD_02_NONIa-0003_136274289 |     175414 |     175462 |    0 | -50.872864 |
| WFD_02_NONIa-0003_137630584 |     751627 |     751663 |    0 | -34.503117 |
| WFD_02_NONIa-0003_137676431 |    1071889 |    1071918 |    0 |   2.635033 |
| WFD_02_NONIa-0003_139175296 |      49632 |      49666 |    0 | -34.503117 |
| WFD_02_NONIa-0003_141388697 |     341744 |     341784 |    0 | -34.503117 |
| WFD_02_NONIa-0003_14208625  |     760758 |     760798 |    0 | -45.524532 |
| WFD_02_NONIa-0003_142244861 |     612031 |     612071 |    0 | -23.383266 |
| WFD_02_NONIa-0003_142692081 |     317482 |     317547 |    0 |   2.635033 |
| WFD_02_NONIa-0003_143092571 |     665959 |     666002 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_143460755 |     340318 |     340361 |    0 | -40.051697 |
| WFD_02_NONIa-0003_144510045 |     601822 |     601868 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_145399753 |    1100628 |    1100676 |    0 | -40.051697 |
| WFD_02_NONIa-0003_148984820 |     982780 |     982810 |    0 | -56.071083 |
| WFD_02_NONIa-0003_15169644  |     316066 |     316099 |    0 |   2.635033 |
| WFD_02_NONIa-0003_15652013  |    1004646 |    1004682 |    0 | -61.126862 |
| WFD_02_NONIa-0003_18123601  |       4640 |       4683 |    0 | -40.051697 |
| WFD_02_NONIa-0003_19203391  |     585256 |     585291 |    0 | -61.126862 |
| WFD_02_NONIa-0003_19293937  |     748190 |     748236 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_1933389   |     889682 |     889716 |    0 | -12.561985 |
| WFD_02_NONIa-0003_19608374  |     362395 |     362435 |    0 | -34.503117 |
| WFD_02_NONIa-0003_19903569  |     606394 |     606433 |    0 | -50.872864 |
| WFD_02_NONIa-0003_20110850  |     137594 |     137634 |    0 | -23.383266 |
| WFD_02_NONIa-0003_21693070  |      39581 |      39611 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_21876180  |     862564 |     862607 |    0 | -17.910431 |
| WFD_02_NONIa-0003_21889403  |     491481 |     491511 |    0 | -45.524532 |
| WFD_02_NONIa-0003_22720163  |       8272 |       8309 |    0 | -28.931789 |
| WFD_02_NONIa-0003_23799728  |     765341 |     765372 |    0 | -12.561985 |
| WFD_02_NONIa-0003_23894367  |     322772 |     322808 |    0 | -45.524532 |
| WFD_02_NONIa-0003_25148381  |    1095146 |    1095186 |    0 |   2.635033 |
| WFD_02_NONIa-0003_27300378  |     823539 |     823585 |    0 | -12.561985 |
| WFD_02_NONIa-0003_2774205   |     378457 |     378497 |    0 |   2.635033 |
| WFD_02_NONIa-0003_28298055  |    1071074 |    1071112 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_29072037  |     543776 |     543815 |    0 | -61.126862 |
| WFD_02_NONIa-0003_30151837  |     294935 |     294973 |    0 | -56.071083 |
| WFD_02_NONIa-0003_30613617  |     420529 |     420535 |    0 | -40.051697 |
| WFD_02_NONIa-0003_30639437  |     110064 |     110091 |    0 | -61.126862 |
| WFD_02_NONIa-0003_308906    |     479299 |     479335 |    0 |   2.635033 |
| WFD_02_NONIa-0003_31644999  |     230836 |     230875 |    0 | -61.126862 |
| WFD_02_NONIa-0003_32856350  |     556571 |     556598 |    0 | -34.503117 |
| WFD_02_NONIa-0003_33042206  |     319386 |     319422 |    0 | -50.872864 |
| WFD_02_NONIa-0003_33458763  |     697741 |     697775 |    0 | -12.561985 |
| WFD_02_NONIa-0003_33628842  |     685374 |     685419 |    0 | -45.524532 |
| WFD_02_NONIa-0003_34941324  |     793422 |     793457 |    0 | -40.051697 |
| WFD_02_NONIa-0003_35124579  |     545108 |     545143 |    0 | -56.071083 |
| WFD_02_NONIa-0003_36246124  |     214627 |     214661 |    0 | -12.561985 |
| WFD_02_NONIa-0003_36993558  |     832647 |     832683 |    0 | -45.524532 |
| WFD_02_NONIa-0003_37743943  |     728099 |     728130 |    0 | -17.910431 |
| WFD_02_NONIa-0003_38079131  |     415823 |     415859 |    0 | -45.524532 |
| WFD_02_NONIa-0003_38437830  |     797042 |     797078 |    0 | -28.931789 |
| WFD_02_NONIa-0003_39456139  |     158424 |     158466 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_40197350  |     353799 |     353840 |    0 | -45.524532 |
| WFD_02_NONIa-0003_40683066  |     105161 |     105209 |    0 | -17.910431 |
| WFD_02_NONIa-0003_40811425  |     377506 |     377548 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_41084076  |     265083 |     265123 |    0 |   2.635033 |
| WFD_02_NONIa-0003_4119903   |     299278 |     299324 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_41683723  |     366832 |     366872 |    0 | -45.524532 |
| WFD_02_NONIa-0003_42748200  |     601870 |     601916 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_44090367  |     677197 |     677232 |    0 | -17.910431 |
| WFD_02_NONIa-0003_44941811  |     281927 |     281965 |    0 | -23.383266 |
| WFD_02_NONIa-0003_44985020  |     606435 |     606474 |    0 | -50.872864 |
| WFD_02_NONIa-0003_45021157  |     874418 |     874452 |    0 | -50.872864 |
| WFD_02_NONIa-0003_45711649  |     953018 |     953064 |    0 | -12.561985 |
| WFD_02_NONIa-0003_4594651   |     823491 |     823537 |    0 | -12.561985 |
| WFD_02_NONIa-0003_46451392  |      74821 |      74864 |    0 |  -2.308046 |
| WFD_02_NONIa-0003_46867398  |     992101 |     992136 |    0 | -23.383266 |
| WFD_02_NONIa-0003_46982841  |     721312 |     721348 |    0 | -28.931789 |
| WFD_02_NONIa-0003_4727345   |     793459 |     793502 |    0 | -40.051697 |
| WFD_02_NONIa-0003_47731005  |     812287 |     812323 |    0 | -45.524532 |
| WFD_02_NONIa-0003_47848971  |     825645 |     825681 |    0 |  -7.363883 |
| WFD_02_NONIa-0003_48998088  |     297716 |     297766 |    0 | -23.383266 |
| WFD_02_NONIa-0003_50294904  |     880338 |     880378 |    0 | -34.503117 |
| WFD_02_NONIa-0003_51721089  |     420537 |     420543 |    0 | -40.051697 |
| WFD_02_NONIa-0003_52513492  |    1045145 |    1045182 |    0 |  -7.363883 |
