                        objid   model   pb               l                b   cadence  
  WFD_01_NONIa-0019_189679392   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0019_191397273   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0019_218703494   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0019_24885359   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0019_27023944   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0019_34789989   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0019_38691311   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0019_52076310   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0019_57674274   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0019_62394153   SN1a   Y    230.15834411    9.34403843889   26.9435  
    WFD_01_NONIa-0019_7069107   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0019_77874126   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0019_92955477   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_113006200   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_126672751   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0020_138042730   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_142435937   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_142538133   SN1a   Y    230.15834411    9.34403843889    14.953  
  WFD_01_NONIa-0020_150282431   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_154715554   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0020_163701450   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0020_17036832   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0020_180939870   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0020_187418788   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0020_193461747   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0020_202708570   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0020_210188461   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0020_26717124   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0020_38888177   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0020_40436323   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0020_50381280   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0020_51882946   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0020_55058457   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0020_82514413   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0020_82884619   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0020_83039135   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0020_89708438   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0020_95066656   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0021_10037547   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0021_109363712   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0021_127671728   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0021_139697575   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0021_141806321   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0021_155233365   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0021_159940517   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0021_166088270   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0021_169426063   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0021_170674648   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0021_177460104   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0021_183749476   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0021_199174037   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0021_209754473   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0021_218123140   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0021_22192419   SN1a   Y   230.921576422   -8.85598158305     8.016  
    WFD_01_NONIa-0021_2258832   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0021_25742268   SN1a   Y   230.921576422   -8.85598158305    22.891  
    WFD_01_NONIa-0021_3852282   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0021_52439327   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0021_57975906   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0021_60506456   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0021_86871545   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0021_88745780   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0021_89767953   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0021_95181771   SN1a   Y   230.921576422   -8.85598158305    22.891  
    WFD_01_NONIa-0022_1000192   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0022_103677489   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0022_10915762   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0022_115793482   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0022_139994962   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0022_140584475   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0022_149704915   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0022_163788444   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0022_190506254   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0022_200096900   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0022_215822734   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0022_216552096   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0022_217390231   SN1a   Y    230.15834411    9.34403843889    18.836  
    WFD_01_NONIa-0022_3602319   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0022_47235092   SN1a   Y    230.15834411    9.34403843889    14.953  
   WFD_01_NONIa-0022_55927598   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0022_58911420   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0022_73405713   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0022_80646749   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0022_83666103   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0022_91282443   SN1a   Y    230.15834411    9.34403843889    18.836  
    WFD_01_NONIa-0022_9149789   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0022_98418776   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0023_122278264   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0023_123047408   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0023_125641125   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_140245708   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0023_141002667   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_141518870   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0023_146581544   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0023_14900581   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_150235519   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_162314228   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_163774824   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0023_172311019   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0023_175945463   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0023_179869213   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0023_18650736   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0023_18755081   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0023_187870823   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0023_190898444   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0023_193850682   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0023_195950981   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0023_196294973   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0023_197195909   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0023_211910034   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0023_212925880   SN1a   Y    230.15834411    9.34403843889    18.836  
    WFD_01_NONIa-0023_2368895   SN1a   Y   230.921576422   -8.85598158305     7.976  
   WFD_01_NONIa-0023_32976308   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0023_54160742   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0023_77866473   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0024_105089731   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0024_112959940   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_113435990   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0024_124853087   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0024_126707239   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_133935027   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0024_136044426   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_136104235   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0024_145622274   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_148828208   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0024_148848175   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0024_15404694   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0024_156818673   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_167679005   SN1a   Y    230.15834411    9.34403843889    14.953  
  WFD_01_NONIa-0024_169841844   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0024_174960440   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0024_17544835   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0024_183052325   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0024_183175155   SN1a   Y    230.15834411    9.34403843889    11.988  
  WFD_01_NONIa-0024_198741303   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0024_207154984   SN1a   Y    230.15834411    9.34403843889    18.836  
    WFD_01_NONIa-0024_2196058   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0024_31118243   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0024_42451563   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0024_43362492   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0024_48855951   SN1a   Y    230.15834411    9.34403843889   26.9435  
    WFD_01_NONIa-0024_5309272   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0024_65807969   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0024_69978145   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0024_77700700   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0024_79306691   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0024_84877411   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0024_85786019   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0024_88876830   SN1a   Y    230.15834411    9.34403843889    14.953  
   WFD_01_NONIa-0024_91773875   SN1a   Y    230.15834411    9.34403843889    18.836  
    WFD_01_NONIa-0025_1085587   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0025_115318208   SN1a   Y   230.921576422   -8.85598158305     7.976  
  WFD_01_NONIa-0025_117013447   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0025_117951834   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0025_120794810   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0025_123733265   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0025_125472590   SN1a   Y    230.15834411    9.34403843889    14.953  
  WFD_01_NONIa-0025_148607550   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0025_154972076   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0025_16972143   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0025_174652541   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0025_184195721   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0025_194378151   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0025_207565988   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0025_215580089   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0025_21864916   SN1a   Y    230.15834411    9.34403843889    14.953  
   WFD_01_NONIa-0025_22637860   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0025_25470092   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0025_26696399   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0025_35120357   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0025_45743897   SN1a   Y    230.15834411    9.34403843889     9.459  
   WFD_01_NONIa-0025_54370373   SN1a   Y   230.921576422   -8.85598158305     8.016  
    WFD_01_NONIa-0025_5955399   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0025_66343153   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0025_67948048   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0025_71243568   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0025_74202852   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0025_77908129   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0025_79741717   SN1a   Y    230.15834411    9.34403843889    14.953  
   WFD_01_NONIa-0025_83044263   SN1a   Y    230.15834411    9.34403843889   15.4585  
   WFD_01_NONIa-0025_96399438   SN1a   Y   230.921576422   -8.85598158305    25.922  
   WFD_01_NONIa-0025_96494268   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0026_100897144   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0026_103539977   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0026_104374395   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0026_108114969   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0026_110884691   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0026_120799221   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0026_120886797   SN1a   Y    230.15834411    9.34403843889    14.953  
  WFD_01_NONIa-0026_128015928   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0026_130822172   SN1a   Y   230.921576422   -8.85598158305    22.891  
  WFD_01_NONIa-0026_132632624   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0026_140115863   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0026_141893558   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0026_152193645   SN1a   Y    230.15834411    9.34403843889    14.953  
    WFD_01_NONIa-0026_1599205   SN1a   Y    230.15834411    9.34403843889    18.836  
  WFD_01_NONIa-0026_161310348   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0026_172611688   SN1a   Y    230.15834411    9.34403843889     9.459  
    WFD_01_NONIa-0026_1748577   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0026_217199755   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0026_217528804   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0026_221280295   SN1a   Y   230.921576422   -8.85598158305    22.891  
   WFD_01_NONIa-0026_29756308   SN1a   Y   230.921576422   -8.85598158305     8.016  
   WFD_01_NONIa-0026_42999903   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0026_50250032   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0026_64886575   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0026_66489928   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0026_71609027   SN1a   Y    230.15834411    9.34403843889   26.9435  
   WFD_01_NONIa-0026_73264698   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0026_81858623   SN1a   Y    230.15834411    9.34403843889    18.836  
   WFD_01_NONIa-0026_86669210   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0027_113724810   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0027_114788927   SN1a   Y   230.921576422   -8.85598158305    25.922  
  WFD_01_NONIa-0027_115197165   SN1a   Y    230.15834411    9.34403843889     9.459  
  WFD_01_NONIa-0027_123932012   SN1a   Y   230.921576422   -8.85598158305     8.016  
  WFD_01_NONIa-0027_151680884   SN1a   Y    230.15834411    9.34403843889   26.9435  
  WFD_01_NONIa-0027_156697706   SN1a   Y    230.15834411    9.34403843889     9.459  
